2-s2.0-84873920373.xml,"AIM: To investigate the effects of Axl deglycosylation on tumor lymphatic metastases in mouse hepatocellular carcinoma cell lines. METHODS: Western blotting was used to analyze the expression profile of Axl glycoprotein in mouse hepatocellular carcinoma cell line Hca-F treated with tunicamycin and PNGase F 3-(4,5)-dimethylthiazol(-zyl)-3,5- diphenyltetrazolium bromide (MTT) assay, extracellular matrix (ECM) invasion assay (in vitro) and tumor metastasis assay (in vivo) were utilized to evaluate the effect of Axl deglycosylation on the Hca-F cell proliferation, invasion and lymphatic metastasis. RESULTS: Tunicamycin and PNGase F treatment markedly inhibited Axl glycoprotein synthesis and expression, proliferation, invasion, and lymphatic metastasis both in vitro and in vivo. In the MTT assay, proliferation was apparent in untreated Hca-F cells compared with treated Hca-F cells. In the ECM invasion assay (in vitro), treated cells passed through the ECMatrix gel in significantly smaller numbers than untreated cells (tunicamycin 5 μg/mL: 68 ± 8 vs 80 ± 9, P = 0.0222; 10 μg/mL: 50 ± 6 vs 80 ± 9, P = 0.0003; 20 μg/mL: 41 ± 4 vs 80 ± 9, P = 0.0001); (PNGase F 8 h: 66 ± 7 vs 82 ± 8, P = 0.0098; 16 h: 49 ± 4 vs 82 ± 8, P = 0.0001; 24 h: 34 ± 3 vs 82 ± 8, P = 0.0001). In the tumor metastasis assay (in vivo), average lymph node weights of the untreated Hca-F group compared with treated Hca-F groups (tunicamycin 5 μg/mL: 0.84 ± 0.21 g vs 0.72 ± 0.19 g, P = 0.3237; 10 μg/mL: 0.84 ± 0.21 g vs 0.54 ± 0.11 g, P = 0.0113; 20 μg/mL: 0.84 ± 0.21 g vs 0.42 ± 0.06 g, P = 0.0008); (PNGase F 8 h: 0.79 ± 0.15 g vs 0.63 ± 0.13 g, P = 0.0766; 16 h: 0.79 ± 0.15 g vs 0.49 ± 0.10 g, P = 0.0022; 24 h: 0.79 ± 0.15 g vs 0.39 ± 0.05 g, P = 0.0001). Also, average lymph node volumes of the untreated Hca-F group compared with treated Hca-F groups (tunicamycin 5 μg/mL: 815 ± 61 mm"
2-s2.0-1642329219.xml,"This work presents a thermal model for thin film anemometers and shows the importance of the characteristic length of the heater in convection phenomena. The techniques of silicon micro-machining were used to manufacture an anemometer with low electric consumption and great sensitivity. A thermal model of the sensor is described and then confronted with experimental results. The calculation of thermal conductance due to convection, radiation and conduction is presented. The coefficient of convection was deducted and it was found very high in comparison with the one of a macroscopic structure: 200Wm"
2-s2.0-1542725025.xml,"The most usual reconstruction after subtotal colectomy is ileo-rectal anastomosis, which requires the removal of the caecum. We propose the treatment of chronic slow-transit constipation with subtotal colectomy and antiperistaltic caecoproctostomy. The sparing of the caecum, the ileo-caecal valve and the distal ileal loop, leaving a physiologic reservoir, allowing the presence of colic bacterial flora which metabolises the undigested starch and produces short chain fatty acids, should guarantee a normal stool consistency, normal absorption of water, sodium and vitamin B12 and the prevention of renal and gallbladder lithiasis. In 1992, we started a study on the outcome of 19 patients who had undergone subtotal colectomy and antiperistaltic caeco-rectal anastomosis for slow-transit constipation. The surgical procedure was carried out without any serious complications and without mortality. The mean clinical follow-up was 64 months (range 5-132). Six months after surgery, 13 patients reported normal bowel movements with solid stool consistency, 5 reported diarrhoea and the need for antidiarrhoeal agents, and one reported constipation easily controlled with laxatives. Fifteen patients considered their quality of life as having improved compared with that before surgery. Selection of patients justify such very satisfying results. It is well known that colic resection is effective only in the case of slow transit constipation, and thus a careful physiologic assessment is needed to rule out other causes of constipation, such as outlet obstruction syndrome."
2-s2.0-1642419577.xml,Algebra structure of principle ideals of order bounded operators is studied.
2-s2.0-1542301604.xml,"In two ERP experiments, we assessed the impact of discourse-level information on the processing of an unfolding spoken sentence. Subjects listened to sentences like Jane told her brother that he was exceptionally quick/slow, designed such that the alternative critical words were equally acceptable within the local sentence context. In Experiment 1, these sentences were embedded in a discourse that rendered one of the critical words anomalous (e.g. because Jane's brother had in fact done something very quickly). Relative to the coherent alternative, these discourse-anomalous words elicited a standard N400 effect that started at 150-200 ms after acoustic word onset. Furthermore, when the same sentences were heard in isolation in Experiment 2, the N400 effect disappeared. The results demonstrate that our listeners related the unfolding spoken words to the wider discourse extremely rapidly, after having heard the first two or three phonemes only, and in many cases well before the end of the word. In addition, the identical nature of discourse- and sentence-dependent N400 effects suggests that from the perspective of the word-elicited comprehension process indexed by the N400, the interpretive context delineated by a single unfolding sentence and a larger discourse is functionally identical. © 2003 Elsevier B.V. All rights reserved."
2-s2.0-84873927750.xml,"Hepatitis C virus (HCV) infects approximately 200 million people worldwide. Interferon-based therapies have dominated over the past two decades. However, the overall response rates remain suboptimal. Thanks to the tremendous effort from both academia and industry, two serine protease inhibitors telaprevir and boceprevir for treating chronic hepatitis C have finally reached the clinic. Although these compounds are only approved for combination use with interferon and ribavirin in genotype 1 HCV infected chronic patients, the management of HCV patients however is now evolving incredibly. Here, we overviewed a series of landmark studies, regarding the clinical development of telaprevir and boceprevir. We discussed the mechanism-ofaction of telaprevir/boceprevir and their potential application in HCV-positive liver transplantation patients. We further emphasized some emerging concerns with perspective of further development in this field. © 2012 Baishideng. All rights reserved."
2-s2.0-1642338505.xml,"A simple procedure to calculate the Bayes factor between linked and pleiotropic QTL models is presented. The Bayes factor is calculated from the marginal prior and posterior densities of the locations of the QTL under a linkage and a pleiotropy model. The procedure is computed with a Gibbs sampler, and it can be easily applied to any model including the location of the QTL as a variable. The procedure was compared with a multivariate least-squares method. The proposed procedure showed better results in terms of power of detection of linkage when low information is available. As information increases, the performance of both procedures becomes similar. An example using data provided by an Iberian by Landrace pig intercross is presented. The results showed that three different QTL segregate in SSC6: a pleiotropic QTL affects myristic, palmitic, and eicosadienoic fatty acids; another pleiotropic QTL affects palmitoleic, stearic, and vaccenic fatty acids; and a third QTL affects the percentage of linoleic acid. In the example, the Bayes factor approach was more powerful than the multivariate least-squares approach."
2-s2.0-1642458324.xml,"Immune responses to the intracellular Wolbachia bacteria of filarial nematodes are thought to contribute to the pathologic process of filarial infection. Here, we compare antibody responses of subjects living in an area where lymphatic filariasis is endemic with antibody responses elicited in a murine model of filarial infection, to provide evidence that the infective larval stage (L3), not adult nematodes, are the primary inducer of responses against Wolbachia. In human subjects, antibody responses to Brugia malayi Wolbachia surface protein (WSP) are most often correlated with antibody responses to the L3 stage of B. malayi. Analysis of anti-WSP responses induced in mice by different stages of the rodent filariae Litomosoides sigmodontis shows that the strongest anti-WSP response is elicited by the L3 stage. Although adult filarial nematode death may play a role in the generation of an anti-WSP response, it is the L3 stage that is the major source of immunogenic material, and incoming L3 provide a continual boosting of the anti-WSP response. Significant exposure to the endosymbiotic bacteria may occur earlier in nematode infection than previously thought, and the level of exposure to infective insect bites may be a key determinant of disease progression."
2-s2.0-1542468698.xml,"We present a velocity-oriented discrete analog of the partial differential equations governing porous media flow: the edge-based face element method. Conventional finite element techniques calculate pressures in the nodes of the grid. However, such methods do not satisfy the requirement of flux continuity at the faces. In contrast, the edge-based method calculates vector potentials along the edges, leading to continuity of fluxes. The method is algebraically equivalent with the popular block-centered finite difference method and with the mixed-hybrid finite element method, but is algorithmically different and has the same robustness as the more conventional node-based velocity-oriented method. The numerical examples are computed analytically and may, therefore, be considered as an 'heuristic proof' of the theory and its practical applicability for reservoir engineering and geohydrology. © 2004 Kluwer Academic Publishers. Printed in the Netherlands."
2-s2.0-84873930629.xml,"Crohn's disease and ulcerative colitis, the major forms of inflammatory bowel diseases (IBD) in man, are complex diseases in which genetic and environmental factors interact to promote an excessive mucosal immune response directed against normal components of the bacterial microflora. There is also evidence that the pathologic process is due to defects in counterregulatory mechanisms, such as those involving the immunosuppressive cytokine transforming growth factor (TGF)-β1. Indeed, studies in human IBD tissues and murine models of colitis have documented a disruption of TGF-β1 signalling marked by a block in the phosphorylation of Smad3, a signalling molecule associated with the activated TGF-β receptor, due to up-regulation of Smad7, an intracellular inhibitor of Smad3 phosphorylation. Knock-down of Smad7 with a specific antisense oligonucleotide restores TGF-β1/Smad3 signalling, thus resulting in a marked suppression of inflammatory cytokine production and attenuation of murine colitis. These findings together with the demonstration that Smad7 antisense oligonucleotide is not toxic when administered in mice have paved the way for the development of a Smad7 antisense oligonucleotidebased pharmaceutical compound that is now ready to enter the clinics. In this article we review the available data supporting the pathogenic role of Smad7 in IBD and discuss whether and how Smad7 antisense therapy could help dampen the ongoing inflammation in IBD. © 2012 Baishideng. All rights reserved."
2-s2.0-1442324129.xml,"-1.0 but severely underestimate 25,26Mg/24Mg at lower metallicities. Earlier studies have noted that this discrepancy may indicate a significant role played by intermediate mass stars. Only recently have detailed calculations of intermediate mass stellar yields of 25Mg and 26Mg become available with which to test this hypothesis. In an extension of previous work, we present a model that successfully matches the Mg isotopic abundances in nearby Galactic disk stars through the incorporation of nucleosynthesis predictions of Mg isotopic production in asymptotic giant branch stars. © Astronomical Society of Australia 2003."
2-s2.0-1642281847.xml,"An RT-PCR based strategy to clone the membrane-associated steroid binding protein ratp28 additionally amplified a novel sequence-related PCR product termed HC5. The HC5 PCR product was cloned and sequenced and showed 94% nucleotide sequence similarity to ratp28. The HC5 cDNA sequence open reading frame encodes a predicted 75 amino acid (8.0kDa) protein, and is therefore truncated compared to ratp28 (195 amino acids, 21.6kDa). In vitro transcription and translation of the HC5 cDNA resulted in the production of 2 proteins of approximately 8 and 6kDa. Restriction digests from various tissues demonstrated that liver and heart expressed primarily ratp28 mRNA whereas kidney and blood contained both ratp28 and HC5 transcripts. Phage display was employed to generate an antibody fragment to a peptide sequence conserved in ratp28 and HC5. Western blotting identified a 10kDa protein in cytosolic fractions of rat kidney. The function of HC5 remains to be determined. © 2004 Elsevier Inc. All rights reserved."
2-s2.0-1542305659.xml,"Expressions are given for the overall reflection and transmission coefficients of a multilayered structure consisting of metamaterial and dielectric slabs. Small-reflection approximations are discussed. Two applications are proposed: anti-reflection coatings and high-reflection coatings. For the first application, a structure consisting of two slabs of the same width and opposite permittivities is studied. If the structure is placed between two semi-infinite media of the same kind, the reflection vanish, while if these two media are different, the reflection depends only on their characteristics and on the angle of incidence. This device could be advantageously used as an antenna radome. For the second application, a structure consisting of a large number of identical pairs of slabs of high and low opposite permittivities and of the same widths, embedded in the same medium, is studied. This structure's transmittance variation with frequency shows no ripples, and has a large passband and a monotonous quasi-symmetric rise to the right and to the left of the central frequency. The distinctive feature of these devices is the weakening of the influence of the frequency, the angle of incidence or the polarization on the propagation processes. © 2004 Wiley Periodicals, Inc."
2-s2.0-1542572887.xml,"PURPOSE: To describe Swedish men's experiences of becoming fathers to their preterm infants. DESIGN: A cross-sectional descriptive study. SAMPLE AND METHOD: Eight men participated in semistructured interviews with open-ended questions. The interviews were analyzed using manifest and latent content analysis. MAIN OUTCOME VARIABLES: The concepts of control and noncontrol. RESULT: The manifest analysis of the interview text produced six categories: concern, stress, helplessness, security, support, and happiness. The latent content interpretation indicated that the concepts of control and noncontrol were relevant to the fathers' experiences. The men's experiences of early fatherhood were influenced by their ability to experience control. When concern, stress, and helplessness dominated the fathers' experiences and coincided with low levels of happiness, support, and security, they experienced noncontrol. Conversely, when they experienced support, security, and happiness, they felt that they were in control and able to handle the situation."
2-s2.0-1642291070.xml,"Simulations in the authors' previous studies have shown that a modified temperature integration regime with a 6-day averaging period and increased set-point flexibility was able to reduce annual energy consumption by up to 9% as compared to a regular temperature integration regime. The commonly applied fixed set-point for relative humidity (RH) of 80-85% strongly reduced the potential for energy saving with this regime. Therefore, a more flexible humidity control regime was developed. Simulations indicated that yearly energy consumption could be reduced by 18% as compared to a fixed set-point of 80% RH. By combining the two regimes (temperature integration and humidity control), it was predicted that the energy saving would be even greater. To test this prediction, the combined regimes were applied in two experiments with cut-flower chrysanthemum crops investigating the effect on plant development and growth. Different temperature bandwidths for temperature integration (±2, ±4, ±6 and ±8°C) were also compared within the joint regime. Crop development was only delayed with the ±8°C temperature bandwidth. The best regime with respect to plant development, growth, quality and energy saving (±6°C temperature bandwidth) was compared in a spring experiment with a climate regime used in commercial practice. Energy consumption was 23.5% less with the joint regime. No negative consequences of high humidity were observed, but there was a strong increase in the dry weight of all plant organs. Total plant dry weight was 39% higher than in the regular regime. It can be concluded that energy saving and crop yield increase can be achieved simultaneously, although the dynamic temperature control has to be adjusted to the chrysanthemum developmental stage. The combined dynamic climate regime forms a promising basis for future climate controllers and is easily extendable to other greenhouse crops. © 2003 Elsevier B.V. All rights reserved."
2-s2.0-1642518312.xml,"Agriculture in Vietnam is now in the course of restructuring (Izumida, et al., 2000), and marketing system of farm household products is gradually and steadily transforming (Kawaguchi, 2003). We are interested in making clear the historical process of transformation of marketing system of farm household products in Vietnam both empirically and theoretically. But we have not enough basic data in hand for such study. In this paper we try to make some basic data for marketing system of rice in Vietnam. Seventy households consisting of 30 rice-growing households, 5 collecting households, and 35 milling and processing households were surveyed by interview method in Yen My Town- Hung Yen Province, a big rice trading and processing centre in the North. Collecting households operate in quite big regions that cover many provinces of Red River Delta, of central coast and of Mekong Delta. Each household buys in average per year a volume of 770.5 tons of paddy and 906.5 tons of milled rice. Their main obstacles are poor storing condition, lack of funds, and lack of market information. The average rice processing capacity of milling and processing household is 3366.67 tons, 1666.75 tons, and 1139 tons per year for large, medium, and small-scale plants respectively. Lacks of available credits, low rice price, restriction of capacity of power line, narrow surface area used for processing are also contributing to the difficulties in rice processing."
2-s2.0-1542748904.xml,"We are developing CCSS (Constructive Conversation Support System), which aims to support conversation and discussions in e-based collaborative learning by enabling learners to recognize the relations among utterance guided by prompting statements. CCSS will be used by elementary or junior-high school students in lectures with some experience. Thus, CCSS runs on both conventional PCs and Personal Data Assistant (PDA) equipments together with wireless LAN client-server environments. The paper describes the basic principles and its implementation."
2-s2.0-1642435226.xml,"A three-dimensional hydrodynamic and pathogen fate model has been developed for Quincy Bay, MA. The model has been used to determine the water contamination due to sewage outfalls in the bay and to evaluate pollution control strategies to meet water quality criteria for recreational purposes. The Quincy Bay model has two parts: a hydrodynamic model and a pathogen fate model. The hydrodynamic model provides a quantitative description of water circulation and mixing of Quincy Bay. The pathogen fate model uses the transport fields generated by the hydrodynamic model to predict the distributions of specific pathogens associated with fecal contamination. The modeling framework, used to determine the abundance of enteric organisms in Quincy Bay, includes pathogen loads from the outfalls and shoreline sources, dispersion and loss processes that include phototoxicity, temperature, salinity, predation or die-off and settling. The ability of the model to simulate advective and dispersive processes in Quincy Bay was assessed by comparing model results against observed temperature, salinity and fecal coliform. Overall the model performs very well. The model response to the atmospheric cooling event observed in mid-September, 2001 and to the rainfall events was very good. After the model was calibrated and validated, six alternatives of outfall locations were evaluated under four different storm scenarios."
2-s2.0-1542509573.xml,"This work investigated transdermal penetration of a model lipophilic drug (estradiol) through human epidermis from phosphatidylcholine (PC)-based liposomes and saturated aqueous estradiol solution (control). Representative examples of cholate-containing ultradeformable (Transfersomes), non-rigid (pure PC) and membrane-stabilized (cholesterol-containing) vesicles were used. The unilamellar vesicles' diameters and zeta potentials were determined. Transdermal penetration studies involved occluded passive penetration for 12 h and cathodic iontophoresis (0.8 mA/cm"
2-s2.0-1542705312.xml,"An electronically controllable, switched parasitic planar array can be used for the purpose of direction finding. The method proposed in this paper exploits the electronic beam steering, achieved by simply inserting an appropriate digital word in the antenna feeding circuit, to resolve two signals. A genetic algorithm was used to determine the strengths and the angular positions of the incoming signals in the azimuth plane. The results obtained concentrate on wideband signaling in a multipath environment, with and without the presence of noise. The antenna design and the reliability of the direction-finding method are presented. The proposed method is strongly dependent on the type of the receiving antenna (a switched parasitic planar array is superior to a ""uniform"" antenna with identical radiation patterns). Increasing the number of radiation patterns available improves the reliability of the method. The reliability of the method slightly deteriorates, as the angular discrimination of the incoming signals becomes smaller, but the results remain quite satisfying."
2-s2.0-1442360988.xml,"We present a robust iterative method to solve the inverse scattering problem in cases where the Born approximation is valid. We formulate this linearized inverse problem in terms of the unknown material contrast and the unknown contrast sources and we solve the problem by minimizing a cost functional consisting of two terms. The first term represents the differences between the actual data and the modeled data, while the second term represents the misfit in the constitutive relations between the contrast sources and the incident fields. In each iteration, the contrast sources and the contrast are reconstructed alternatingly, using subsequently a conjugate gradient step for the contrast source updates and a direct inversion of a diagonal matrix for the contrast. A further regularization with a multiplicative regularization factor is discussed. In this regularization procedure the relative variation of the contrast is minimized as well. As a test case we consider the two-dimensional (2-D) transverse magnetic polarization problem. Synthetic numerical examples are presented in order to compare the presented algorithm to the traditional Born algorithm. Results with respect to the inversion of experimental data are presented as well. In addition, some inversion results for the subsurface sensing problem, both in two and three dimensions, are presented."
